0.000000	0.000000	12.566365	1.000000	-0.000000	0.001000	20
0.004000	0.025133	0.531159	0.862221	0.022647	0.138642	20
0.008000	0.050265	0.672896	0.782020	0.027866	0.218762	20
0.012000	0.075398	0.772953	0.715852	0.031219	0.284864	20
0.016000	0.100531	0.853103	0.657649	0.033681	0.343009	20
0.020000	0.125664	0.921185	0.604877	0.035604	0.395728	20
0.024000	0.150796	0.981047	0.556153	0.037158	0.444403	20
0.028000	0.175929	1.034856	0.510650	0.038441	0.489861	20
0.032000	0.201062	1.084027	0.467773	0.039517	0.532695	20
0.036000	0.226195	1.129483	0.427127	0.040427	0.573300	20
0.040000	0.251327	1.171895	0.388406	0.041200	0.611983	20
0.044000	0.276460	1.211755	0.351377	0.041859	0.648974	20
0.048000	0.301593	1.249457	0.315837	0.042422	0.684479	20
0.052000	0.326726	1.285278	0.281655	0.042900	0.718627	20
0.056000	0.351858	1.319469	0.248690	0.043306	0.751559	20
0.060000	0.376991	1.352222	0.216838	0.043646	0.783379	20
0.064000	0.402124	1.383693	0.186014	0.043930	0.814172	20
0.068000	0.427257	1.414001	0.156154	0.044162	0.844002	20
0.072000	0.452389	1.443278	0.127173	0.044347	0.872954	20
0.076000	0.477522	1.471609	0.099025	0.044490	0.901074	20
0.080000	0.502655	1.499089	0.071646	0.044595	0.928425	20
0.084000	0.527788	1.525778	0.045004	0.044665	0.955041	20
0.088000	0.552920	1.551735	0.019060	0.044702	0.980959	20
0.092000	0.578053	1.577034	-0.006238	0.044709	1.006232	20
0.096000	0.603186	1.601710	-0.030908	0.044689	1.030877	20
0.100000	0.628319	1.625810	-0.054986	0.044643	1.054931	20
0.104000	0.653451	1.649371	-0.078494	0.044572	1.078415	20
0.108000	0.678584	1.672429	-0.101457	0.044479	1.101356	20
0.112000	0.703717	1.695019	-0.123903	0.044366	1.123779	20
0.116000	0.728849	1.717166	-0.145847	0.044232	1.145701	20
0.120000	0.753982	1.738905	-0.167318	0.044080	1.167151	20
0.124000	0.779115	1.760237	-0.188310	0.043910	1.188121	20
0.128000	0.804248	1.781209	-0.208864	0.043724	1.208655	20
