0.000000	0.000000	12.566365	1.000000	-0.000005	0.500000	20
0.004000	0.025133	0.050244	0.998738	0.043494	0.500631	20
0.008000	0.050265	0.100362	0.994968	0.086770	0.502516	20
0.012000	0.075398	0.150228	0.988737	0.129613	0.505632	20
0.016000	0.100531	0.199735	0.980119	0.171828	0.509940	20
0.020000	0.125664	0.248775	0.969215	0.213230	0.515393	20
0.024000	0.150796	0.297239	0.956149	0.253643	0.521926	20
0.028000	0.175929	0.345056	0.941057	0.292932	0.529472	20
0.032000	0.201062	0.392154	0.924088	0.330977	0.537956	20
0.036000	0.226195	0.438473	0.905401	0.367677	0.547299	20
0.040000	0.251327	0.483977	0.885151	0.402964	0.557424	20
0.044000	0.276460	0.528642	0.863493	0.436790	0.568254	20
0.048000	0.301593	0.572432	0.840586	0.469107	0.579707	20
0.052000	0.326726	0.615348	0.816573	0.499907	0.591714	20
0.056000	0.351858	0.657377	0.791598	0.529178	0.604201	20
0.060000	0.376991	0.698542	0.765780	0.556943	0.617110	20
0.064000	0.402124	0.738833	0.739255	0.583204	0.630373	20
0.068000	0.427257	0.778286	0.712118	0.608001	0.643941	20
0.072000	0.452389	0.816899	0.684485	0.631356	0.657757	20
0.076000	0.477522	0.854709	0.656438	0.653312	0.671781	20
0.080000	0.502655	0.891740	0.628059	0.673911	0.685971	20
0.084000	0.527788	0.927992	0.599442	0.693182	0.700279	20
0.088000	0.552920	0.963526	0.570628	0.711187	0.714686	20
0.092000	0.578053	0.998340	0.541699	0.727957	0.729151	20
0.096000	0.603186	1.032471	0.512699	0.743542	0.743651	20
0.100000	0.628319	1.065943	0.483679	0.757985	0.758160	20
0.104000	0.653451	1.098780	0.454683	0.771328	0.772658	20
0.108000	0.678584	1.131005	0.425750	0.783615	0.787125	20
0.112000	0.703717	1.162644	0.396914	0.794886	0.801543	20
0.116000	0.728849	1.193719	0.368205	0.805182	0.815897	20
0.120000	0.753982	1.224254	0.339647	0.814543	0.830176	20
0.124000	0.779115	1.254275	0.311263	0.823005	0.844369	20
0.128000	0.804248	1.283792	0.283080	0.830602	0.858460	20
0.132000	0.829380	1.312842	0.255103	0.837372	0.872448	20
0.136000	0.854513	1.341412	0.227378	0.843341	0.886311	20
0.140000	0.879646	1.369551	0.199889	0.848548	0.900055	20
0.144000	0.904779	1.397271	0.172656	0.853020	0.913672	20
0.148000	0.929911	1.424571	0.145705	0.856783	0.927148	20
0.152000	0.955044	1.451487	0.119026	0.859869	0.940487	20
0.156000	0.980177	1.478032	0.092631	0.862302	0.953685	20
0.160000	1.005310	1.504206	0.066541	0.864106	0.966729	20
0.164000	1.030442	1.530032	0.040753	0.865306	0.979623	20
0.168000	1.055575	1.555522	0.015273	0.865924	0.992363	20
0.172000	1.080708	1.580689	-0.009893	0.865983	1.004946	20
0.176000	1.105841	1.605545	-0.034741	0.865503	1.017371	20
0.180000	1.130973	1.630100	-0.059269	0.864503	1.029635	20
0.184000	1.156106	1.654356	-0.083463	0.863004	1.041731	20
0.188000	1.181239	1.678349	-0.107345	0.861021	1.053673	20
0.192000	1.206372	1.702066	-0.130893	0.858575	1.065446	20
0.196000	1.231504	1.725531	-0.154118	0.855679	1.077059	20
0.200000	1.256637	1.748744	-0.177010	0.852350	1.088505	20
0.204000	1.281770	1.771718	-0.199572	0.848604	1.099786	20
0.208000	1.306903	1.794452	-0.221796	0.844455	1.110898	20
0.212000	1.332035	1.816958	-0.243683	0.839919	1.121842	20
0.216000	1.357168	1.839261	-0.265251	0.835004	1.132626	20
0.220000	1.382301	1.861348	-0.286481	0.829727	1.143240	20
0.224000	1.407434	1.883231	-0.307376	0.824099	1.153688	20
0.228000	1.432566	1.904911	-0.327932	0.818135	1.163966	20
0.232000	1.457699	1.926410	-0.348166	0.811841	1.174083	20
0.236000	1.482832	1.947730	-0.368071	0.805228	1.184036	20
0.240000	1.507964	1.968870	-0.387644	0.798310	1.193822	20
0.244000	1.533097	1.989843	-0.406890	0.791095	1.203445	20
0.248000	1.558230	2.010635	-0.425794	0.783597	1.212897	20
0.252000	1.583363	2.031284	-0.444385	0.775817	1.222193	20
0.256000	1.608495	2.051765	-0.462638	0.767772	1.231319	20
0.260000	1.633628	2.072102	-0.480571	0.759466	1.240286	20
0.264000	1.658761	2.092296	-0.498181	0.750907	1.249090	20
0.268000	1.683894	2.112345	-0.515464	0.742107	1.257732	20
